2026-05-13T14:41:55,DROWSY,20.5,0.236,0.028,8.25,11.53,1.94
2026-05-13T14:41:55,NORMAL,18.0,0.246,0.014,14.63,11.52,1.77
2026-05-13T14:41:55,DROWSY,20.5,0.245,0.014,14.15,12.97,0.58
2026-05-13T14:41:55,NORMAL,8.0,0.259,0.013,13.19,8.41,1.9
2026-05-13T14:41:56,DROWSY,20.5,0.227,0.0,7.01,3.33,2.51
2026-05-13T14:41:56,DANGER,40.5,0.235,0.01,8.02,2.89,2.78
2026-05-13T14:41:58,NORMAL,8.0,0.255,0.013,5.4,1.53,3.76
2026-05-13T14:41:58,DROWSY,20.5,0.241,0.019,7.6,2.98,1.58
2026-05-13T14:41:58,NORMAL,8.0,0.257,0.015,8.56,0.93,0.15
2026-05-13T14:41:59,DROWSY,20.5,0.241,0.057,5.16,3.79,-0.6
2026-05-13T14:41:59,NORMAL,8.0,0.261,0.026,6.26,2.42,-0.98
2026-05-13T14:42:00,DROWSY,20.5,0.243,0.043,8.64,2.94,-0.78
2026-05-13T14:42:00,NORMAL,8.0,0.262,0.02,7.04,1.23,-1.08
2026-05-13T14:42:00,DROWSY,20.5,0.209,0.02,6.7,2.95,0.35
2026-05-13T14:42:00,NORMAL,8.0,0.258,0.022,6.78,2.33,-0.68
2026-05-13T14:42:01,DROWSY,20.5,0.221,0.015,8.34,1.29,-0.58
2026-05-13T14:42:02,DANGER,40.5,0.211,0.006,7.96,1.54,-0.88
2026-05-13T14:42:03,NORMAL,8.0,0.252,0.013,7.62,1.13,-0.7
2026-05-13T14:42:03,DROWSY,20.5,0.229,0.025,6.79,1.08,-1.03
2026-05-13T14:42:03,NORMAL,8.0,0.252,0.006,6.65,1.16,-0.5
2026-05-13T14:42:03,DROWSY,20.5,0.242,0.038,5.85,2.5,-0.35
2026-05-13T14:42:03,NORMAL,8.0,0.251,0.016,7.92,2.71,0.06
2026-05-13T14:42:04,DROWSY,20.5,0.215,0.017,6.48,1.94,0.02
2026-05-13T14:42:04,DANGER,40.5,0.207,0.02,6.87,2.0,0.96
2026-05-13T14:42:05,NORMAL,8.0,0.264,0.022,4.61,2.47,-0.89
2026-05-13T14:42:07,DROWSY,20.5,0.247,0.035,6.78,2.83,-0.96
2026-05-13T14:42:08,NORMAL,8.0,0.25,0.112,8.6,3.12,-1.29
2026-05-13T14:42:08,DROWSY,20.5,0.206,0.108,8.59,1.99,0.66
2026-05-13T14:42:08,DANGER,40.5,0.225,0.444,7.97,-1.51,-0.17
2026-05-13T14:42:10,NORMAL,8.0,0.254,0.023,7.76,3.59,0.43
2026-05-13T14:42:10,DROWSY,20.5,0.245,0.025,7.32,4.16,0.98
2026-05-13T14:42:10,NORMAL,8.0,0.265,0.019,7.31,4.04,-0.41
2026-05-13T14:42:11,DROWSY,20.5,0.207,0.023,11.31,2.14,0.3
2026-05-13T14:42:11,NORMAL,8.0,0.25,0.013,10.14,2.33,0.25
2026-05-13T14:42:11,DROWSY,20.5,0.228,0.023,5.76,1.79,1.17
2026-05-13T14:42:12,DANGER,40.5,0.235,0.033,7.56,2.65,-0.19
2026-05-13T14:42:12,NORMAL,8.0,0.259,0.036,10.56,2.84,-0.36
2026-05-13T14:42:13,DROWSY,20.5,0.231,0.029,9.35,3.44,1.31
2026-05-13T14:42:13,NORMAL,8.0,0.257,0.032,9.19,2.08,1.64
2026-05-13T14:42:19,DROWSY,20.5,0.247,0.02,8.06,3.44,0.52
2026-05-13T14:42:19,NORMAL,8.0,0.28,0.01,10.13,3.43,1.12
2026-05-13T14:42:22,DROWSY,20.5,0.234,0.052,11.16,3.93,0.68
2026-05-13T14:42:22,NORMAL,8.0,0.259,0.007,7.78,4.63,0.77
2026-05-13T14:42:24,DROWSY,20.5,0.246,0.031,7.96,3.86,-0.77
2026-05-13T14:42:25,DANGER,40.5,0.203,0.017,7.53,4.44,1.17
2026-05-13T14:42:25,NORMAL,8.0,0.25,0.043,7.68,3.39,0.35
2026-05-13T14:42:26,DROWSY,20.5,0.248,0.03,7.21,4.96,0.73
2026-05-13T14:42:26,NORMAL,8.0,0.257,0.016,7.87,2.89,0.31
2026-05-13T14:42:26,DROWSY,20.5,0.244,0.007,8.64,3.28,0.65
2026-05-13T14:42:27,NORMAL,8.0,0.263,0.069,7.74,3.28,1.08
2026-05-13T14:42:27,DROWSY,20.5,0.247,0.061,10.08,3.48,0.94
2026-05-13T14:42:27,NORMAL,8.0,0.252,0.022,7.79,4.02,-0.25
2026-05-13T14:42:30,DROWSY,20.5,0.224,0.017,10.26,2.84,-2.15
2026-05-13T14:42:30,NORMAL,18.0,0.271,0.096,14.37,7.02,-15.81
2026-05-13T14:42:30,DROWSY,20.5,0.207,0.06,2.95,8.86,-18.19
2026-05-13T14:42:31,DANGER,40.5,0.213,0.027,3.88,0.54,-5.45
2026-05-13T14:42:31,NORMAL,8.0,0.26,0.007,4.4,1.83,-1.37
2026-05-13T14:42:32,DROWSY,20.5,0.225,0.007,3.23,3.15,-1.97
2026-05-13T14:42:32,DANGER,40.5,0.208,0.018,-2.05,1.22,5.64
2026-05-13T14:42:33,NORMAL,8.0,0.259,0.019,12.21,5.77,8.59
2026-05-13T14:42:33,DROWSY,20.5,0.213,0.012,2.38,2.54,9.78
2026-05-13T14:42:33,NORMAL,8.0,0.257,0.045,12.51,8.22,5.32
2026-05-13T14:42:33,DROWSY,20.5,0.219,0.016,13.04,8.19,2.22
2026-05-13T14:42:33,NORMAL,8.0,0.255,0.031,11.6,8.05,3.94
2026-05-13T14:42:34,DROWSY,20.5,0.219,0.006,5.8,8.93,3.93
2026-05-13T14:42:34,NORMAL,8.0,0.275,0.0,10.19,10.84,4.34
2026-05-13T14:42:34,DROWSY,20.5,0.239,0.045,9.18,12.01,4.76
2026-05-13T14:42:35,NORMAL,8.0,0.251,0.018,12.41,12.14,3.71
2026-05-13T14:42:35,DROWSY,20.5,0.232,0.015,11.35,11.27,4.89
2026-05-13T14:42:35,NORMAL,8.0,0.256,0.015,2.94,9.15,5.35
2026-05-13T14:42:38,DROWSY,20.5,0.228,0.095,1.43,7.26,6.77
2026-05-13T14:42:38,NORMAL,8.0,0.252,0.02,5.57,8.25,7.23
2026-05-13T14:42:38,DROWSY,20.5,0.236,0.02,5.5,9.62,4.56
2026-05-13T14:42:39,NORMAL,8.0,0.266,0.013,1.83,9.71,8.19
2026-05-13T14:42:39,DROWSY,20.5,0.208,0.034,0.48,11.18,7.5
2026-05-13T14:42:39,NORMAL,8.0,0.272,0.062,-2.37,10.87,7.24
2026-05-13T15:01:29,DROWSY,20.0,0.224,0.027,2.2,-1.85,-2.82
2026-05-13T15:01:29,NORMAL,0.0,0.265,0.09,1.88,-0.73,-2.9
2026-05-13T15:01:30,DROWSY,20.0,0.235,0.069,3.04,0.97,-2.13
2026-05-13T15:01:30,NORMAL,0.0,0.258,0.021,2.92,-0.09,-2.36
2026-05-13T15:01:33,DROWSY,20.0,0.182,0.14,12.38,-5.26,-10.65
2026-05-13T15:01:33,NORMAL,0.0,0.257,0.148,3.7,1.41,-4.67
2026-05-13T15:01:35,DROWSY,20.0,0.246,0.026,-3.95,2.5,-17.53
2026-05-13T15:01:35,NORMAL,10.0,0.262,0.021,-3.34,-0.76,-18.18
2026-05-13T15:01:35,DROWSY,20.0,0.201,0.019,-5.61,-4.35,-22.68
2026-05-13T15:01:36,DANGER,40.0,0.188,0.03,-1.85,-4.56,-21.3
2026-05-13T15:01:36,DROWSY,35.0,0.241,0.013,-3.72,-3.93,-14.99
2026-05-13T15:01:37,NORMAL,0.0,0.258,0.021,-1.73,-2.51,0.56
2026-05-13T15:01:38,DROWSY,20.0,0.235,0.01,-3.07,-0.43,2.66
2026-05-13T15:01:38,NORMAL,0.0,0.25,0.0,-2.48,-1.22,3.27
2026-05-13T15:01:42,DROWSY,20.0,0.235,0.036,1.83,20.24,-0.56
2026-05-13T15:01:42,NORMAL,0.0,0.252,0.029,3.55,15.52,-0.59
2026-05-13T15:01:44,DROWSY,22.0,0.204,0.016,22.62,14.91,-1.02
2026-05-13T15:01:44,NORMAL,12.0,0.261,0.008,28.83,14.64,-2.27
2026-05-13T15:01:45,DROWSY,20.0,0.187,0.161,8.13,1.7,5.29
2026-05-13T15:01:46,NORMAL,0.0,0.251,0.011,7.01,-1.21,6.1
2026-05-13T15:01:48,DROWSY,20.0,0.206,0.013,2.71,-0.52,9.28
2026-05-13T15:01:49,NORMAL,8.0,0.256,0.027,2.99,3.09,8.25
2026-05-13T15:01:49,DROWSY,20.5,0.208,0.012,2.6,2.35,8.76
2026-05-13T15:01:50,DANGER,40.5,0.171,0.0,1.48,1.53,8.87
2026-05-13T15:01:50,NORMAL,8.0,0.27,0.006,2.0,0.24,9.74
2026-05-13T15:01:51,DROWSY,30.0,0.218,0.019,20.9,0.71,7.37
2026-05-13T15:01:51,DANGER,40.0,0.189,0.079,20.18,0.24,6.87
2026-05-13T15:01:52,DROWSY,20.0,0.251,0.043,19.96,6.98,2.16
2026-05-13T15:01:52,DANGER,40.0,0.182,0.066,22.53,4.31,2.93
2026-05-13T15:01:53,DROWSY,20.0,0.266,0.114,17.09,4.57,3.54
2026-05-13T15:01:53,NORMAL,10.5,0.243,0.041,13.7,2.04,3.67
2026-05-13T15:02:01,DROWSY,20.5,0.136,0.042,2.3,2.52,-0.7
2026-05-13T15:02:01,NORMAL,8.0,0.258,0.065,-2.41,3.24,0.1
2026-05-13T15:02:03,DROWSY,20.5,0.211,0.0,-1.85,6.16,2.44
2026-05-13T15:02:03,NORMAL,8.0,0.257,0.012,-2.39,4.86,2.23
2026-05-13T15:02:03,DROWSY,20.5,0.108,0.018,-1.7,4.42,1.35
2026-05-13T15:02:04,DANGER,40.5,0.134,0.038,-3.2,3.18,0.67
2026-05-13T15:02:04,NORMAL,8.0,0.251,0.012,-1.84,4.6,1.48
2026-05-13T15:02:06,DROWSY,20.5,0.246,0.208,-1.42,0.6,6.58
2026-05-13T15:02:06,NORMAL,8.0,0.251,0.326,-0.64,1.87,8.98
2026-05-13T15:02:07,DROWSY,20.5,0.247,0.282,1.14,2.78,9.41
2026-05-13T15:02:07,NORMAL,8.0,0.262,0.308,-1.58,3.06,8.96
2026-05-13T15:02:07,DROWSY,20.5,0.233,0.369,-0.45,0.77,9.81
2026-05-13T15:02:08,DANGER,40.5,0.236,0.389,-1.42,1.56,10.53
2026-05-13T15:02:08,NORMAL,8.0,0.252,0.457,-0.33,0.59,11.77
2026-05-13T15:02:08,DROWSY,20.5,0.236,0.617,-2.65,-1.09,12.31
2026-05-13T15:02:08,NORMAL,8.0,0.25,0.5,-1.38,-0.2,12.45
2026-05-13T15:02:09,DROWSY,20.5,0.245,0.545,0.23,-4.68,15.11
2026-05-13T15:02:10,DANGER,40.5,0.235,0.485,0.1,-6.67,20.74
2026-05-13T15:02:12,DROWSY,23.0,0.256,0.64,7.67,-13.23,20.55
2026-05-13T15:02:12,DANGER,43.0,0.201,0.579,4.86,-14.83,17.67
2026-05-13T15:02:13,DROWSY,33.0,0.12,0.54,-1.5,-11.42,9.34
2026-05-13T15:02:13,DANGER,40.5,0.213,0.33,-1.3,-3.62,3.76
2026-05-13T15:02:14,NORMAL,8.0,0.265,0.03,2.32,6.49,-4.55
2026-05-13T15:02:14,DROWSY,20.5,0.223,0.05,4.66,4.26,-5.15
2026-05-13T15:02:14,NORMAL,8.0,0.257,0.044,6.06,5.54,-4.75
2026-05-13T15:02:15,DROWSY,20.5,0.24,0.029,3.94,5.35,-4.65
2026-05-13T15:02:15,DANGER,40.5,0.23,0.476,3.61,0.97,-4.63
2026-05-13T15:02:19,NORMAL,18.0,0.256,0.011,-8.5,2.25,-16.95
2026-05-13T15:02:19,DROWSY,20.5,0.247,0.02,-8.51,3.13,-15.83
2026-05-13T15:02:20,NORMAL,18.0,0.261,0.017,-7.24,2.13,-15.85
2026-05-13T15:02:20,DROWSY,20.5,0.207,0.014,-5.68,3.32,-15.66
2026-05-13T15:02:20,DANGER,40.5,0.241,0.05,-6.47,2.61,-16.11
2026-05-13T15:02:20,NORMAL,18.0,0.255,0.011,-4.6,2.13,-16.31
2026-05-13T15:02:20,DROWSY,20.5,0.239,0.005,-6.18,3.12,-15.22
2026-05-13T15:02:20,NORMAL,18.0,0.256,0.029,-5.37,3.71,-16.32
2026-05-13T15:02:21,DROWSY,23.0,0.224,0.019,-7.93,2.37,-15.08
2026-05-13T15:02:21,NORMAL,18.0,0.233,0.006,-4.48,3.1,-14.75
2026-05-13T15:02:22,DROWSY,20.5,0.24,0.019,-5.8,0.71,-9.96
2026-05-13T15:02:23,DANGER,40.5,0.246,0.093,-6.31,1.75,-9.77
2026-05-13T15:02:23,NORMAL,8.0,0.251,0.022,-8.17,0.96,-9.71
2026-05-13T15:02:23,DROWSY,20.5,0.215,0.009,-5.83,-0.19,-9.14
2026-05-13T15:02:23,DANGER,40.5,0.223,0.0,-5.99,-0.71,-10.01
2026-05-13T15:02:24,NORMAL,8.0,0.269,0.019,-3.19,1.67,-11.0
2026-05-13T15:02:25,DROWSY,20.5,0.246,0.017,6.39,1.93,-9.79
2026-05-13T15:02:25,NORMAL,8.0,0.275,0.064,6.56,2.79,-10.74
2026-05-13T15:02:25,DROWSY,20.5,0.19,0.025,8.87,2.23,-9.7
2026-05-13T15:02:25,NORMAL,8.0,0.26,0.068,6.96,2.94,-11.01
2026-05-13T15:02:26,DROWSY,20.5,0.244,0.014,9.49,4.3,-8.61
2026-05-13T15:02:26,NORMAL,8.0,0.261,0.0,5.68,2.95,-9.65
2026-05-13T15:02:28,DROWSY,20.5,0.249,0.088,8.31,3.9,-8.37
2026-05-13T15:02:28,NORMAL,8.0,0.251,0.031,6.75,4.39,-9.19
2026-05-13T15:02:29,DROWSY,20.5,0.245,0.006,7.07,3.94,-9.74
2026-05-13T15:02:29,NORMAL,8.0,0.262,0.022,5.39,3.86,-10.37
2026-05-13T15:02:30,DROWSY,20.5,0.22,0.068,6.12,3.27,-10.47
2026-05-13T15:02:30,DANGER,40.5,0.206,0.071,6.66,3.88,-10.96
2026-05-13T15:02:31,NORMAL,8.0,0.258,0.027,6.47,2.36,-11.51
2026-05-13T15:02:32,DROWSY,20.5,0.217,0.014,6.45,2.12,-11.17
2026-05-13T15:02:32,DANGER,40.5,0.227,0.0,6.34,2.83,-10.73
2026-05-13T15:02:32,NORMAL,8.0,0.256,0.038,6.97,2.89,-11.34
2026-05-13T15:02:33,DROWSY,20.5,0.243,0.036,6.38,2.74,-10.72
2026-05-13T15:02:33,NORMAL,8.0,0.263,0.017,6.72,2.87,-10.64
2026-05-13T15:02:34,DROWSY,28.0,0.249,0.023,6.49,1.13,-16.28
2026-05-13T15:02:34,NORMAL,18.0,0.255,0.027,6.57,0.37,-17.68
2026-05-13T15:02:34,DROWSY,20.5,0.243,0.013,5.07,2.02,-18.15
2026-05-13T15:02:34,NORMAL,18.0,0.264,0.012,1.95,0.44,-20.43
2026-05-13T15:02:34,DROWSY,20.5,0.231,0.039,4.45,-1.16,-22.16
2026-05-13T15:02:34,DANGER,40.5,0.216,0.0,-1.37,-3.68,-23.81
2026-05-13T15:02:36,NORMAL,8.0,0.253,0.05,13.27,3.18,2.18
2026-05-13T15:02:36,DROWSY,22.5,0.232,0.013,15.76,1.17,4.94
2026-05-13T15:02:36,NORMAL,13.0,0.24,0.013,13.11,3.22,2.25
2026-05-13T15:02:36,DROWSY,30.0,0.19,0.022,15.34,0.69,5.54
2026-05-13T15:02:37,DANGER,40.0,0.237,0.013,38.17,-1.62,9.15
2026-05-13T15:02:37,DROWSY,20.0,0.253,0.012,36.59,2.72,7.84
2026-05-13T15:02:38,DANGER,40.0,0.249,0.047,30.97,-1.71,5.66
2026-05-13T15:02:38,DROWSY,20.0,0.258,0.027,32.01,-0.29,6.5
2026-05-13T15:02:38,DANGER,40.0,0.233,0.006,29.92,-1.46,6.81
2026-05-13T15:02:39,DROWSY,20.0,0.25,0.012,31.4,-0.81,8.07
2026-05-13T15:02:39,DANGER,40.0,0.236,0.013,28.69,-0.14,7.76
2026-05-13T15:02:39,DROWSY,20.0,0.259,0.013,25.1,0.22,6.58
2026-05-13T15:02:40,DANGER,40.0,0.214,0.013,22.41,9.39,3.37
2026-05-13T15:02:40,DROWSY,20.0,0.253,0.075,28.72,12.18,1.06
2026-05-13T15:02:40,NORMAL,13.0,0.247,0.012,13.35,15.48,-1.83
2026-05-13T15:02:40,DROWSY,20.0,0.283,0.015,25.16,11.25,-6.55
2026-05-13T15:02:40,NORMAL,10.5,0.223,0.0,12.75,15.27,-3.88
2026-05-13T15:02:41,DROWSY,22.5,0.221,0.035,17.94,14.03,-11.6
2026-05-13T15:02:43,NORMAL,18.0,0.251,0.029,2.53,9.57,-18.18
2026-05-13T15:02:43,DROWSY,20.5,0.237,0.057,-5.15,3.49,1.12
2026-05-13T15:02:43,NORMAL,8.0,0.268,0.02,-14.03,2.04,5.97
2026-05-13T15:02:44,DROWSY,20.5,0.226,0.0,-11.92,-1.79,18.0
2026-05-13T15:02:44,NORMAL,18.0,0.27,0.018,-10.69,-0.43,18.84
2026-05-13T15:02:45,DROWSY,20.5,0.24,0.0,1.65,-2.07,18.93
2026-05-13T15:02:45,NORMAL,18.0,0.267,0.0,-1.49,-1.27,18.17
2026-05-13T15:02:45,DROWSY,20.5,0.247,0.0,1.79,2.29,15.95
2026-05-13T15:02:45,NORMAL,18.0,0.3,0.015,-0.3,3.11,16.97
2026-05-13T15:02:45,DROWSY,20.5,0.242,0.006,1.84,1.8,16.95
2026-05-13T15:02:46,NORMAL,18.0,0.27,0.006,-1.68,0.93,16.55
2026-05-13T15:02:46,DROWSY,20.5,0.237,0.0,3.67,0.99,16.08
2026-05-13T15:02:46,NORMAL,18.0,0.264,0.006,-6.03,1.66,17.05
2026-05-13T15:02:46,DROWSY,20.5,0.236,0.014,-3.2,0.51,16.82
2026-05-13T15:02:46,NORMAL,18.0,0.286,0.014,-2.75,1.94,16.72
2026-05-13T15:02:47,DROWSY,20.5,0.246,0.013,-3.83,2.93,17.13
2026-05-13T15:02:47,NORMAL,18.0,0.256,0.012,-1.53,1.57,15.92
2026-05-13T15:02:47,DROWSY,20.5,0.246,0.0,2.19,-0.08,15.74
2026-05-13T15:02:47,NORMAL,8.0,0.277,0.006,3.99,2.46,14.53
2026-05-13T15:02:48,DROWSY,20.0,0.279,0.082,15.02,9.28,8.13
2026-05-13T15:02:48,NORMAL,8.0,0.27,0.07,12.17,9.48,6.89
2026-05-13T15:02:50,DROWSY,20.0,0.257,0.006,-17.71,11.11,2.02
2026-05-13T15:02:50,NORMAL,8.0,0.259,0.007,-0.53,9.95,1.74
2026-05-13T15:02:52,DROWSY,20.5,0.218,0.121,3.92,-5.97,0.33
2026-05-13T15:02:52,NORMAL,8.0,0.251,0.019,10.85,-3.64,-0.79
2026-05-13T15:02:52,DROWSY,22.5,0.232,0.038,16.0,-2.74,-0.88
2026-05-13T15:02:52,NORMAL,13.0,0.235,0.062,13.13,-2.33,0.7
2026-05-13T15:02:53,DROWSY,25.0,0.239,0.018,15.12,-0.83,1.19
2026-05-13T15:02:53,NORMAL,15.5,0.227,0.019,13.04,-1.39,2.78
2026-05-13T15:02:53,DROWSY,20.0,0.259,0.047,17.55,4.22,4.04
2026-05-13T15:02:53,NORMAL,8.0,0.256,0.075,12.65,4.22,4.71
2026-05-13T15:02:53,DROWSY,20.0,0.258,0.113,15.77,3.28,4.58
2026-05-13T15:02:53,NORMAL,8.0,0.258,0.039,14.12,3.73,4.97
2026-05-13T15:02:53,DROWSY,20.0,0.27,0.046,17.15,3.44,3.96
2026-05-13T15:02:53,NORMAL,8.0,0.275,0.06,14.5,3.45,3.66
2026-05-13T15:02:54,DROWSY,20.0,0.261,0.063,15.76,3.6,3.94
2026-05-13T15:02:54,NORMAL,8.0,0.28,0.02,13.42,2.5,4.4
2026-05-13T15:02:55,DROWSY,20.5,0.245,0.12,-6.87,5.27,4.07
2026-05-13T15:02:55,NORMAL,8.0,0.26,0.055,-3.79,6.47,5.54
2026-05-13T15:02:56,DROWSY,20.5,0.236,0.108,0.73,8.0,4.8
2026-05-13T15:02:56,NORMAL,8.0,0.255,0.092,2.57,8.31,4.84
2026-05-13T15:02:56,DROWSY,20.5,0.233,0.204,6.02,8.8,3.96
2026-05-13T15:02:56,NORMAL,8.0,0.267,0.046,8.65,9.79,4.5
2026-05-13T15:02:56,DROWSY,22.5,0.24,0.181,15.24,8.26,1.76
2026-05-13T15:02:58,DANGER,40.0,0.197,0.017,28.22,1.98,-17.67
2026-05-13T15:02:58,DROWSY,35.0,0.202,0.052,28.25,-6.47,-13.97
2026-05-13T15:02:58,DANGER,40.0,0.222,0.051,19.56,-6.19,-12.69
2026-05-13T15:02:58,DROWSY,33.0,0.151,0.033,6.51,-7.53,-8.46
2026-05-13T15:02:58,DANGER,40.5,0.172,0.087,-13.59,-5.1,-1.74
2026-05-13T15:03:00,DROWSY,20.0,0.272,0.032,18.34,1.69,5.93
2026-05-13T15:03:00,NORMAL,8.0,0.255,0.013,13.47,1.16,7.37
2026-05-13T15:03:00,DROWSY,20.0,0.257,0.013,18.47,-0.67,4.52
2026-05-13T15:03:01,NORMAL,8.0,0.283,0.021,14.81,0.36,4.3
2026-05-13T15:03:01,DROWSY,27.5,0.219,0.022,15.67,0.02,6.32
2026-05-13T15:03:02,DANGER,40.0,0.224,0.019,17.02,7.28,6.82
2026-05-13T15:03:02,DROWSY,30.5,0.224,0.03,1.33,11.99,6.32
2026-05-13T15:03:02,NORMAL,8.0,0.265,0.023,1.77,10.64,5.64
2026-05-13T15:03:02,DROWSY,20.5,0.237,0.043,5.53,3.67,1.33
2026-05-13T15:03:03,DANGER,40.5,0.223,0.02,10.34,1.34,3.44
2026-05-13T15:03:03,NORMAL,8.0,0.268,0.032,14.55,-0.53,5.41
2026-05-13T15:03:04,DROWSY,20.0,0.306,0.031,18.46,-8.36,0.76
2026-05-13T15:03:06,DANGER,40.0,0.23,0.01,43.3,-12.38,-7.02
2026-05-13T15:03:06,DROWSY,20.0,0.264,0.013,43.38,-5.61,-8.28
2026-05-13T15:03:07,DANGER,40.0,0.227,0.024,30.4,7.66,3.46
2026-05-13T15:03:07,DROWSY,20.0,0.255,0.018,42.79,7.05,1.88
2026-05-13T15:03:08,NORMAL,18.0,0.242,0.048,-8.67,3.91,0.24
2026-05-13T15:03:08,DROWSY,20.5,0.225,0.023,-10.46,3.34,1.11
2026-05-13T15:03:08,DANGER,40.0,0.193,0.072,-16.12,3.89,2.32
2026-05-13T15:03:08,DROWSY,20.0,0.252,0.039,-26.8,4.38,3.09
2026-05-13T15:03:08,NORMAL,18.0,0.197,0.087,-13.85,-1.25,2.62
2026-05-13T15:03:08,DROWSY,20.5,0.206,0.042,-10.53,1.21,3.0
2026-05-13T15:03:09,DANGER,40.5,0.217,0.015,-5.21,-1.25,4.82
2026-05-13T15:03:10,DROWSY,20.0,0.263,0.016,16.87,0.87,4.18
2026-05-13T15:03:10,NORMAL,10.5,0.239,0.005,12.14,-1.1,4.94
2026-05-13T15:03:10,DROWSY,20.5,0.223,0.017,10.05,0.93,5.17
2026-05-13T15:03:11,DANGER,52.5,0.209,0.026,17.56,3.79,6.77
2026-05-13T15:03:13,NORMAL,8.0,0.253,0.048,5.13,9.07,6.14
2026-05-13T15:03:13,DROWSY,20.5,0.232,0.007,5.43,9.16,6.8
2026-05-13T15:03:13,NORMAL,8.0,0.258,0.016,9.29,8.74,5.41
2026-05-13T15:03:14,DROWSY,20.5,0.22,0.106,8.11,7.98,5.8
2026-05-13T15:03:14,NORMAL,8.0,0.257,0.0,12.76,9.04,6.81
2026-05-13T15:03:14,DROWSY,20.5,0.228,0.056,9.81,9.34,6.08
2026-05-13T15:03:15,DANGER,40.5,0.247,0.024,10.01,7.01,6.1
2026-05-13T15:03:15,NORMAL,8.0,0.263,0.022,14.74,8.47,7.36
2026-05-13T15:03:16,DROWSY,20.5,0.246,0.015,8.0,6.99,5.33
2026-05-13T15:03:16,DANGER,40.5,0.22,0.012,9.86,7.1,5.61
2026-05-13T15:03:18,NORMAL,8.0,0.258,0.055,12.3,7.12,4.08
2026-05-13T15:03:18,DROWSY,25.0,0.206,0.054,16.11,7.46,4.37
2026-05-13T15:03:18,NORMAL,15.5,0.244,0.035,7.67,7.34,5.37
2026-05-13T15:03:18,DROWSY,25.0,0.243,0.005,16.1,7.63,4.62
2026-05-13T15:03:18,NORMAL,15.5,0.245,0.018,11.23,8.67,3.63
2026-05-13T15:03:19,DROWSY,20.5,0.217,0.063,11.58,5.18,6.21
2026-05-13T15:03:19,NORMAL,8.0,0.262,0.08,10.53,7.04,4.23
2026-05-13T15:03:19,DROWSY,20.5,0.226,0.119,9.95,8.23,4.63
2026-05-13T15:03:19,DANGER,50.0,0.222,0.022,-16.85,5.46,6.81
2026-05-13T15:03:20,DROWSY,20.0,0.255,0.023,-21.46,5.31,6.61
2026-05-13T15:03:20,DANGER,40.0,0.229,0.01,-17.83,8.46,8.7
2026-05-13T15:03:21,DROWSY,20.0,0.266,0.017,-16.08,7.79,8.03
2026-05-13T15:03:21,NORMAL,10.5,0.184,0.007,-14.49,7.97,9.49
2026-05-13T15:03:21,DROWSY,27.5,0.225,0.049,-19.09,7.35,11.81
2026-05-13T15:03:21,NORMAL,10.5,0.208,0.022,-12.0,9.97,8.86
2026-05-13T15:03:21,DROWSY,20.0,0.268,0.022,-15.89,9.46,4.82
2026-05-13T15:03:21,NORMAL,8.0,0.254,0.014,-11.39,14.61,-0.17
2026-05-13T15:03:21,DROWSY,20.0,0.258,0.005,-18.6,14.97,3.09
2026-05-13T15:03:21,NORMAL,13.0,0.245,0.0,-9.71,6.89,0.35
2026-05-13T15:03:21,DROWSY,20.0,0.27,0.0,-18.64,12.0,-2.17
2026-05-13T15:03:22,NORMAL,10.5,0.171,0.01,-12.1,11.06,-1.71
2026-05-13T15:03:22,DROWSY,27.5,0.237,0.04,-17.34,8.98,-3.82
2026-05-13T15:03:22,NORMAL,18.0,0.207,0.005,-12.11,11.43,1.01
2026-05-13T15:03:22,DROWSY,30.0,0.225,0.007,24.56,7.17,-3.07
2026-05-13T15:03:22,NORMAL,8.0,0.262,0.005,-12.54,8.55,-0.79
2026-05-13T15:03:22,DROWSY,20.5,0.236,0.018,-6.64,7.31,0.08
2026-05-13T15:03:23,DANGER,40.5,0.211,0.023,1.3,9.1,-0.52
2026-05-13T15:03:23,NORMAL,8.0,0.255,0.047,4.77,9.4,2.23
2026-05-13T15:03:23,DROWSY,20.5,0.23,0.064,-1.54,9.62,1.26
2026-05-13T15:03:24,DANGER,40.5,0.231,0.0,-1.96,6.81,0.44
2026-05-13T15:03:24,NORMAL,8.0,0.253,0.017,0.35,0.87,2.33
2026-05-13T15:03:25,DROWSY,20.5,0.241,0.0,0.02,-0.07,1.88
2026-05-13T15:03:26,NORMAL,8.0,0.252,0.049,-2.08,3.58,2.25
2026-05-13T15:03:26,DROWSY,20.5,0.247,0.006,3.47,2.07,1.87
2026-05-13T15:03:27,DANGER,40.5,0.221,0.006,2.96,-0.68,2.33
2026-05-13T15:03:29,NORMAL,8.0,0.261,0.012,5.41,-0.17,1.83
2026-05-13T15:03:29,DROWSY,20.5,0.227,0.013,6.46,1.91,1.55
2026-05-13T15:03:30,NORMAL,8.0,0.252,0.055,7.58,0.51,1.94
2026-05-13T15:03:31,DROWSY,20.5,0.226,0.02,4.3,0.14,2.01
2026-05-13T15:03:32,DANGER,40.5,0.209,0.029,4.74,1.49,0.75
2026-05-13T15:03:33,NORMAL,8.0,0.261,0.011,4.98,0.47,0.25
2026-05-13T15:03:33,DROWSY,20.5,0.234,0.012,5.57,1.24,1.59
